,score,text
9798,1,우리 한바도 남과북의 통일이 이루어지길
9799,0,감독 필모그래피를 보고 고개가 끄덕여지는건 왜일까.
9800,0,어떻게 이런 짜임새 없는 정치 영화의 관람객 평점이 이렇게 높을 수가 있지... 내가 비정상인건가?
9801,0,와 이걸 영화라고....
9802,0,필름이 아깝습니다. 영화 안본 눈 찾습니다
9803,0,참 이 멋진 배우들 데리고 뭘한건지?아무리 영화라지만 이렇게 어설플수도 있구나.하는 생각으로 가득~짭으로 판치는 중국영화 암생각없이 본것 같음.실망 그 자체ㅋ감상 포인트를 추천 해달라는데 머가 있어야 추천하지 참ㅋ
9804,1,고증이 좋았다
9805,1,"스포일러가 포함된 감상평입니다. 감상평 보기 각국 대통령들이 너무나 쉽게 납치되는 과정에서 개연성이나, 사실성을 얘기하시는데 영화적 관점에서 재미적인 관점 그로부터 오는 감동만을 본다면 정말 잘 만들고 시사해주는 매세지가 큰 영화입니다.평점이 낮은게 아쉽네요...."
9806,0,좌빨영화가 정말 쏫아지는구나 ~
9807,0,할말이...딱히...
9808,0,원래 평점같은거 안주는데 돈이 하도 아까워서 써봄. 진짜 막만들었음
9809,0,우리나라의 주적인 김정은을 저렇게 미화시키다니..진짜 충격..와...정치색이 보이는정도가 아니고..좀 티안나게 만들던지..너무 심하다..별한개도 아까움..북한 세뇌보는줄알았네
9810,1,솔찍히 잠수함 액션은 쩌네 ㄷㄷ
9811,1,스포일러가 포함된 감상평입니다. 감상평 보기 내용이 비현실적이긴 했지만 영화로서 볼만했습니다 특히 잠수함전투신은 긴장감있었네요
9812,0,1점도 아깝다..평점에 낚인 기분 스토리도 조잡하고 그냥 킬링타임용
9813,1,평점 테러 심해서 10점 줍니다. 국뽕 심하긴 하지만 그렇게 못 볼 정도 영화는 아닙니다.
9814,1,토착왜구 친일파애들 부들거리는 영화다ㅎ재밌다ㅎ
9815,0,진짜 핵노잼 감독님 진지하게 다른일 알아보세요 적성이랑 재능이 없으신거 같은데
9816,0,이게 영화냐빌로 만들었냐정우성 영웅화 이따위걸 영화라구
9817,0,진짜 쓰레기 영화.감독의 정치 성향이 너무 여실히드러나서30분 보다가 끔. 가증스럽다. 감독.
9818,0,10분 정도 보다가 무슨 온라인수업 듣는 기분이었다. 주저리주저리 스토리를 이해해야되는 도입부와 정우성이 대통령이라는게 집중할수 없게만들었다...안그래도 피곤한데 영화를 보니 더 피곤해져서 그만봤다...북괴미화와 반...
9819,0,냄새나는 연출의도와 재미적 요소도 긴장감도 연기도 어색어색어색 국민을 바보로아는 예술문화 우민화 정책작중 하나
9820,0,아직도 북한에 뭘 기대하냐..ㅋ
9821,0,어휴..유치하고 오글거리고...정치영화네정우성은 이러다가 정치할듯....세 나라의 대통령들을 이렇게 표현하다니 ㅋㅋ
9822,0,명싱들해라 우리의 주적은  북한이다
9823,0,보다가 졸았습니다.. 이런영화는 그만 만들자
9824,0,요즘 경기 불황에 코로나19 여파로 영화배우들도 참 힘든가 보다...얼마나 돈이 궁했으면 말도 안되는 스토리와 구성의 영화를 이렇게 찍었을까?정말 팬들을 위한다면 아무리 돈이 궁해도 스토리와 구성이 탄탄한 영화를 찍...
9825,0,영화에 겉멋이 왜이렇게 들어가있지...강철비1 만든 감독맞음? 지루하고 재미없어서 노잼 다큐보는줄
9826,0,1점도 정말 아까운 영화네요.
9827,1,잘못하면 졸라게 유치할뻔한 스토리를 잘 살려냈네요.너무 재미있게 봤습니다!잠수함씬 넘 쫄깃해요.
9828,0,전두환때 국방부 반공영화가 있다면 문재인때는 친중친북영화에 반미반일영화를 만드는구나.~~ 둘다 국민을 개돼지로 보고 선동질 하는거지...반공으로 정치하나 반미반일로 정치하나
9829,1,현재 우리의 상황과 너무 비슷하네요교육용으로도좋은것같습니다
9830,0,김정일 역을 멸치로 캐스팅해서 영화에 집중도 안되고 돈아깝네
9831,0,이런걸 바로 좌파영화라고 한다. 우습게도 북한은 친구처럼 중국은 대인배처럼 그려냈다. 실제 가까운 적은 북한이다. 하지만 우리가 북한이라 알고있는 모든 공격은 중국이 실체다. 차이나게이트. 진짜 한반도 공산화의 적은...
9832,1,독도 영화였다 사실 평화가 빨리 왔으면 좋겠다고 생각하게 만든 영화
9833,1,굿
9834,1,1편보다는 긴장감이 낮지만 스토리는 고민을 많이한 느낌을 받았습니다. 각 나라별 정상들의 특징을 잘 표현해 놓았고 대한민국의 주적은 일본국이라는 사실또한 명확하게 표현해 놓아서 기분이 좋았습니다. 하나님의 이름으로 ...
9835,0,문빠가 만든 영화. 상상력도 참...투머치 대사 90% 전투씬 그래픽 5%조연연기 5%
9836,1,정직하게 기대하지 않고 봤는대 진짜 재미있습니다.영화를 영화로 봐야지 뭐 이런저런 재고하는건 별로 추천하지 않습니다.다큐나 교육영상이 아니니 그냥 영화로 보면 연기도 그렇고 스토리와 영상미 전부 10점을 드리고 싶습...
9837,1,재밌네ㅋㅋ 나쁘지 않음
9838,0,정말 부끄러울 정도로 거지같은 영화다. 현정권이 좋아할 만한 요소를 다 우겨 넣느라 애썻다. 친문 광신도가 기획하고 중국이 자본대서 만든 영화 처럼 보일 정도다. 이 황당한 영화를 보고 일률적으로 빨아대는 전문가 평...
9839,1,강철비1 안보고 본거라 큰기대안했는데 너무 재밌네요
9840,0,한편의 연극에 CG를 얹은느낌? 재미없음
9841,1,
9842,1,
9843,1,꼴통 보수들 어떻게든 점수 깎으려고 난리네요.주변에 실제 관람한 사람들에게 물어 보면답 나옵니다. 엄지척 입니다.
9844,1,재미있게 봤음. 부함장으로 나온 신정근 배우가 돋보였음
9845,1,우리나라 참 불쌍해요... 항상 선택을 해야만하는 현실에서..
9846,1,스포일러가 포함된 감상평입니다. 감상평 보기 매국보수 꼰대 틀딱들이보면 뒤로넘어지면서 혈압대폭발할 영화네요 ㅋㅋㅋㅋ
9847,1,평점테러 열라게 많네. 이 영화는 친일.일베.기득권.한국이 망하길 바라는놈들이 싫어할만한 영화입니다.
9848,1,나만볼순없지 별점5개
9849,1,뭐야!! 나만 당할순 없지
9850,1,현실성은 전혀 없지만 그래도 재밌게 봤습니다. 그냥 재밌는 웹툰 본것 같네요
9851,1,저는 재미있게 봤습니다:)
9852,1,
9853,1,진짜 개재밌다 ㅋㅋㅋ굳!!!! 정우성 최고야!!!!
9854,1,재미있어요  전투신 세계정세도 잘표현했네요
9855,1,한반도의 평화를 방해하는 자들은 누구인가 생각해 볼 기회가 되는 매우 좋은 영화이다.
9856,0,"정우성 대사에 이런게 있습니다. ""이참에 빨갱이는 올라가서 다시 돌아오지마라 라고 청와대 청원에 올라왔다면서요?"" 참.... 현 정권이 들어서고 지금까지 북한한테 빌빌거리기만해서 뭐 얻은게있다고 이런 ..."
9857,1,스포일러가 포함된 감상평입니다. 감상평 보기 많은 걸 상상하게 하고 현실과 이상의 사이를 보여준 영화
9858,1,일단난재밌게봤고 의외로 한국영화치곤신선했고 하나만말하자면 여기서 평점으로아마 정치이념이갈릴거같네..보수니 진보니정치적인느낌이 있는영화라 어쩔수없지만태극기 부대가 별점테러만안하길
9859,1,잠수함 액션 좋다!!!
9860,0,아 진짜 보지 마세요.. 별점 반점 줘야하나.. 언론 평점 뭔가요???? 인간적으로 어이가없네요 문정부..들어와 토악질나오는 대한민국 상황은 알겠지만 영화 언론 등등 까지.. 진짜 공산주의 국가인가싶.. 말도안되는 ...
9861,0,미국 비꼬으려고 만든 영화(?)문재x하고 김정x는 영웅으로 나오네 ㅡㅡ
9862,0,다큐멘터리같음불면증치료제
9863,0,이건뭐지?ㅋ 시간이 아깝다
9864,0,앵간하면 댓글 안쓰는데 이건 진짜 쓰레기임 점심 나가서 먹을거 같네
9865,0,좌빨들이 만들었는데도 좌빨 들도 안보는 허접 북한 환타지 영화! 보는내내 역겨워서 참기힘들었음 쓰레기 영화 평점 1도 아깝다
9866,0,이걸 영화라고 상영하는게 양심있나 싶다
9867,0,Steel rain이 아니라 영화 관계자들 눈에서 still raining 하겠네...
9868,0,졸작 쓰레기 영화
9869,1,"실현 가능성이 낮은 수준의 긍정적 판타지와 평소 보기 힘든 방식의 액션 신들이 흥미롭다. 다만 영화적 판타지에 감정이입을 진하게 하시는 순수한 분들이라면, 불편할 수도 있을 것이다."
9870,1,찐하고 속시원한 정상회담ㅋ 마치 설정이 지나친 것 같지만 현실반영 100%라는거~ 토착왜구들이 싫어할 만도 하군요ㅎㅎㅎ 일케 스릴넘치고 잼있는데 ~
9871,1,
9872,1,안보고 쓰나~ 눈뜬 장님들인가~댓글 신경쓰지말고 보세요~
9873,1,"마지막 멘트가 울린다.""여러분은 통일을 하기를 원하는가?"""
9874,1,우리나라 잠수함영화없는데 아주 재미있게 관람했어요~~
9875,1,대박이네요~강추~^^
9876,1,"연기를 보기전에 한반도가 처해진 상황을 인지하며 보시길,전쟁을 원하지 않는 이땅의 주인 우리들, 그러나 우리의 평화를 원하지 않는 나라들,서글픈 현실"
9877,1,
9878,1,제일 재미있는데.. 왠 별점 테러...  별점 테러하는 사람들은  영화를 영화로 안보고.. 뭔가일부러 그러는것 같다 제일 완겅도 높은것 같음
9879,1,재밌게 잘 봤습니다.  마지막 정우성씨의 대사가 너무나 마음을 울렸습니다.
9880,1,
9881,1,"지금 우리의 위치와 처지를 잘 돌아보게된다. 조연들의 연기력도 탁월하고, 재미도 있고. 스토리도 좋으나 세대통령들의 인물 설정이 고정관념이 있어서인지 좀 아쉽지만 우리나라 국민 모두가 한번은 보고 생각해볼 내용이라고..."
9882,1,잘 만든 정치 영화 공간에 비례해서 밀도감이 있다 신정근의 발견
9883,1,역시 좋은 사람이 만드는 영화는 실망시키는 법이 없네요. 시원한 액션이 너무 좋았습니다.
9884,1,영화는 영화답게~~재미있게 잘 봤습니다.통일 원합니다. 화이팅^^
9885,1,스토리처럼 북한과 잘지내면일본이나 미국이 우리 눈치볼거같아요.
9886,1,
9887,1,재밌네요. 몰입해서 봤습니다.
9888,1,한국인이면 꼭보세요^^
9889,1,평화통일 YES~~~
9890,1,정우성의 눈빛에서 진심이 느껴지는 연기였어요..울컥~~~~초반에 마음이 아팠는데 마지막은 감동이였어요....대한민국 화이팅
9891,1,잠수함 액션은 찐이에요. 정말 잘 만들었어요. 스토리도 곱씹어 볼만해요
9892,1,영화이지만 비현실적인것만 같지는 않은 영화
9893,1,정말 흥미진진합니다. 보는내내 현상황과 비슷해서 뭉클하면서도 애잔했습니다.
9894,1,별점이 별로여서 재미없는줄..알았는데 재밌삼
9895,1,그냥 봐라  보기드문  명작이다
9896,1,남겨진 영원한 숙제 통일 잠수함 대결 아쉽ㄴ메
9897,1,
9898,1,그냥 영화 같다 현실에서는 불가능한 좋다
9899,1,잘 봤습니다~
9900,1,스포일러가 포함된 감상평입니다. 감상평 보기 여기 과도하게 재미없다  평 믿지마세요 !  .실제로 보면 재밌습니다 잠수함 씬도 한국영화가 아닌것처럼 재밌구요 정우성 연기도 좋아요.  과도하게 폄하하는 평가는 좀 의심스럽네요.
9901,1,별 기대없이 왔는데 별점 꽉 채워주고 갑니다.감독이 누군지 다시 찾아보고 싶네요.아주 굿이요~~~
9902,1,다소 지루할거같은 스토리지만 각 캐릭터들의 설정이나 잠수함 액션씬이 너무나 재미 있엇습니다
9903,0,정우성 배우가 좋아 선택한 영화지만 영화를 보는 내내  아무리 영화여도 이념편향적인 역사를 왜곡하는 부분들은 보는 내내 너무 불편 했습니다.
9904,1,강철비2 잠수함장면이 너무 실감나서 손에 땀을 쥐고 보았다 동해바다 아래에서 진짜 저런일이 있었을수도 있지 않았을까 싶은 생각도 들었다 꼭 영화스크린에서 보길 강추한다
9905,1,평점 폭격 너무 심하구나 ㅠㅠ. 한심한 사람들 쯧쯧쯧
9906,1,강철비1을 너무 재밌게봤는데  강철비2 네이버 후기가 별로여서 기대안고 보았는데 좋았음. 굿~ 두 편을 비교하자면 강철비1이 더 재밌긴함. 2는 스케일이 더 커짐~
9907,1,너무 더워서 오랜만에 영화관 갔는데 시간가는줄 모르고 재미있게 봤습니다. 강대국 사이에 우리의 현실을 영화적으로 잘 묘사했네요.
9908,1,"호불호가 있을 수 밖에 없는 스토리인데, 잠수함 액션은 매우 볼만하다고 생각합니다."
9909,1,우리시대에 한 번은 만들어질 필요가 있는 영화!!
9910,1,"잠수함 전투신이 인상적이었구요,오랫만에 국뽕 한번 제대로 맞았네요 ㅎㅎ"
9911,1,정상회담이라고해서 진지하고 재미없을줄알았는데  배우들 연기잘하고 잠수함전투씬도 재밌어요! 흥미진진하게봤어요. 더운여름에 깊은바닷속 씬들은 더위를 잊게해줘요~ 거기다 현재우리나라국제정세를 바깥에서 보게되니 찹찹했어요
9912,1,"우와씨. 평점테러 때문에 안봤으면 졸 후회할뻔했네. 평점 테러한 사람들이랑 평점 잘 준 사람들 아이디 눌러서 확인들 해봐라. 네이버는 언제까지 평점 테러, 평점 조작 방치할거냐?"
9913,1,
9914,1,애국영화의 최고봉~ 통일로 가자^^
9915,1,고1아들과 함께 너무 감동적으로 봤습니다 그리고 한동안 대화의 소재가 되어 참 좋았구요저는 완전 강추입니다.다시한번 더 보고싶어요
9916,1,졸잼~ 알바들 고생한다
9917,1,최고의 영화입니다고증은 정말 최고
9918,1,영화 너무 재밌게 잘봤어요~
9919,1,영화를 봐야지만 진정평가를 할수있을듯!!!분단의아픔  과연 누가이득을 보기에 이토록반대하는지 ㅜ 진정한 감동을느낄수있는작품!!!!
9920,1,넘넘 재밌게 봤어요 특히 잠수함 액션은 흥미 진진!!!
9921,1,그냥 코로나 때문인지 올해본 영화중 최고임
9922,1,내부자 이후 최고의 긴장 그리고 가슴먹먹함배우들의 좋은연기 10점
9923,1,지금 대한민국의 외교적 포인트를 잘 잡아냄.잠수함 씬이 쫄깃쫄깃함.수중전은 저렇구나 하고알게되는 액션이 재미있다
9924,1,강철비1보다 재밌어요. 이번엔 정우성이 대통령으로 나오네요
9925,1,국봉이지만 볼만함..
9926,1,한국의 국제지형을 알수있는 현실감있게 알수있는것에  한국인이라면 꼭 봐야 할 영화다. 특별히 트럼프는 뭐지?? 하는지점이 있다면꼭 보시라ㅋㅋㅋ 그리고 정우성과 곽도원의 연기몰입감이란~~~!!!
9927,1,잘봤습니다..역시 주적은 일본..
9928,1,
9929,1,평점보고 별로 기대안하고 봤는데 재밌게 봤어요. 초반 지나고부터 계속 긴장감이~~
9930,1,영화 참 재미있네요. 잘 봤습니다
9931,1,이거 보고 기분 나쁘면 '나의 선조는 왜놈'이구나 생각하면 되는 영화
9932,0,"좀 더 균형잡힌 시각에서 그려주길 바랐지만, 일본은 악의 제국인것 마냥 묘사되고, 미국대통령은 너무 바보같이 나오고, 북한 지도자는 인간미 넘치게 나오면서, 한국 대통령은 미국과 북한 중간에서 중재자 역활을 엄청, ..."
9933,1,즐겁게 봤습니다.조금 오버한 듯 하지만유쾌한 코믹도 있고미래의 멋진 지도자도 있고메세지도 있고~
9934,1,영화는 상상력에서 출발한다. 시뮬레이션 할 수 있다는게 영화의 장점이다. 이것이 별점의 기준이다.
9935,1,마지막쯤 해군때메 국봉씨게 옵니다.
9936,1,반도를 못 피해서 반도를 봤고 강철비2를 못 피해서 강철비를 봤네...
9937,0,걍 7ㅐ 쓰레기 영 화 !!!!
9938,0,자국민보다 오로지 북핵을 정당화하는 것은 현실판 이다
9939,0,무슨 선동 영화도 아니고 쯧쯧
9940,1,"생각보다 재밌었다 스토리,연기,씬"
9941,0,우와~ 생애 최악의 영화를 경험했습니다~다시 없을 경험하게 해주셔서 감사드립니다~
9942,1,나름재미있게봄! 뭔가 현실에서의 미국 일본중국 그리고 북한 한국의 관계를 잘나타내는듯함
9943,0,"스포일러가 포함된 감상평입니다. 감상평 보기 미국 대통령 : 개그담당?ㅋ북한 국방위원장 : 통역담당?ㅋ대한민국 대통령 : 소심, 의기소침, 찌질이?ㅋ와.. 마지막 한국 해군 잠수함에서 쏜 미사일이 북핵잠수함 옆을 스쳐지나가서 자위대 잠수함이 쏜 미사일을 격추?..."
9944,1,잠수함에서 일어나는 일들연출이 좋았어요.
9945,1,너무 너무 좋았어요 한번 더 보려구요 ㅎㅎ
9946,1,한반도 국제정세를 날카롭게 풍자하면서도 볼거리가 풍부
9947,1,재밋게 봤습니다. 적절하게 포함된 웃음 코드도 좋고 적당한 잠수함 액션 도 좋고..
9948,1,우리나라 토왜구들이 이 영화를 싫오한다고해서 왔습니다 달려왔네요 반일조장 영화라평점을 테러중인 토왜구분들..저쪽나라는맨날 24시간 혐한을 달고 사는데 우리는 왜반일이 안되죠? 왜 쉴드를 쳐주나요? 진짜 궁금하네요
9949,1,스포일러가 포함된 감상평입니다. 감상평 보기 결말은 해피엔딩이라고 예상하고 봤지만 잠수함 액션이 손에 땀을 쥐고 봤다.
9950,1,중간까지는 약간 코미디같아서 깊이 빠져들지 못했는데 뒷부분에는 완전감동에 눈물이났다 분명메세지가 있는영화이다 가벼워보이나 결코 그렇지않은영화 뒤에내용이 앞에 가벼움을 무색하게만든영화 이다
9951,1,스포일러가 포함된 감상평입니다. 감상평 보기 남편이 해군이자 잠수함도 타는데...이 영화를 남편과 같이 봤는데 옆에 있던 남편이 조인성으로 보였어요...??넘 멋진 영화네요
9952,0,한국의 국제적인 지위를 다시 한번 생각할수있게 해준 영화였습니다. 그러나 스토리가 너무 비현실적이고 결말 또한 해피앤딩으로 끝내기위해 억지스러운 연출을 한것으로 보아 한국영화는 아직까지는 완성도가 많이 부족하다는것을...
9953,1,지금 개봉 영화중에는 그나마 볼만함.
9954,1,액션은 많이 아쉽지만 스토리는 괜찮았어요!
9955,1,스포일러가 포함된 감상평입니다. 감상평 보기 나만 당할 수 없다 꼭보세요반도 재미의 반도 안됩니다한반도는 반도체 강국 x반도나 껴라
9956,1,순간순간 웃긴 장면이 있어서 너무 심각하지 않아 좋았음 다른 건 몰라도 잠수함 연출 만큼은 굿
9957,1,네이버 댓글 왜이럼 ..영화를 보긴 본거임?? 어의 없넹별점 테러를 해놨네?얘내들은 영화도 정치적으로 해석하나..신천지냐? 신천지야? ㅋㅋㅋ
9958,1,다른건  모르겠고  잠수함씬 멋집니다.  해군  함장님  멋지시네요 그속에 소속된 분들 긴박한 상황에도 침착하게 일사분란하게 행동하는게 정말 군도 저렇겠지하면서  우리 국인모두 멋지고 존경스럽다 생각했어요~~
9959,0,Ost가 훌륭합니다. 촬영하시느라 고생많으셨습니다.
9960,0,"그냥 그럭저럭  영화 내용은 그랬으나,  누가봐도 북한 김정으이  그리고 미국대통령.... 에 전혀 어울리지 않는 배역..   그리고 현실성이 너무 없는건 둘째치고  CG가 너무 티가 나더라ㅋ   대통령 들끼리 있을..."
9961,1,욕먹을 정도까지는 아니엿는데 재밌었어요 마지막에는 감동적인 부분도 있고
9962,1,네이버 평점 1점 준 사람들 일본인 아니면 일본추종자들 같네요.. 후반부로 갈수록 전개도 빠르고 정우성님 영화판에서 계속 볼 수 있으면 좋겠어요 독도는 우리 대한민국땅이다!!!
9963,1,난정말재미있게봤어요~~좋은배우들보는것만으로도좋았네요~~^^
9964,1,정치충들이 망친평점 자신의 뇌가 이상한 사상에 찌들지 않아있다면 볼만하다.
9965,1,스포일러가 포함된 감상평입니다. 감상평 보기 한 대통령 중간에 북 위원장과 스모트를 먼저 보낸 장면 너무 멋졌고 마지막 셋이 손잡는 장면 인상 깊었습니다 영화 전체적으로 스토리 좋았고 특히 연출이 너무 좋았어요 우리 대한민국과 조선 민주주의 인민공화국이 함께하...
9966,1,민족뽕이 가득했지만 화려한 볼거리가 많았던 영화다 한국영화 답지 않은 각종 무기가 나오는 영화였다
9967,0,아무리 영화라지만 인민군 중장까지 한 고위급이 남한 대통령한테 경례 오지게 박는거보고 얼척없어서ㅋㅋsf영화도 아니고 아무리 그래도 있을법한 장면을 담아야 공감을 하지....
9968,1,스포일러가 포함된 감상평입니다. 감상평 보기 마지막 독도참멋있고유연석 연기가좀 어색했어요정치색이 좀들어가고 좀지루한느낌이있는영화였어요
9969,1,"강철비를 재미있게 봤었던지라 강철비2도 기대하며 기다렸습니다.  개봉 첫 날, 영화관에서 본 강철비는 이전편이 생각나지 않을정도로몰입도와 스토리, 연출, 영상 그리고 배우님들의 연기실력까지 탄탄함을 느꼈습니다. (박..."
9970,1,재밌었음 잠수함 싸우는거 첨봐서 그런가 난 대 유잼이었는데
9971,0,...
9972,0,이런 쓰레기영화가 전국 스크린을 장악했네..
9973,0,와 알바들 개오지네요 평점 실화냐
9974,1,기대없이 보러갔는데 시간이 금방 지나갔네요ㄷㄷ마지막까지 긴장감속에 재미있게 봤어요. 예전작품들속 정우성 연기는 좀 오버하는 느낌이라 좋아하지않았는데 이번연기는 좋더라구요. 추천드립니다~
9975,1,감독님의 뚝심이 돋보이는 영화!!
9976,1,보고나서 생각이 많이 나는 영화. 잠수함 액션 꽤 박진감있고 배우들 연기 다들 좋음 특히 북한 부함장 대박
9977,1,"잠수함 이름을 ""스틸레인""이라 했어야 했다."
9978,0,정우성나오는 영화는 이제 거른다. 좌빨영화 에휴....
9979,0,전형적인 최악의 한국 B급영화 ㅋ 게다가 정치성향 너무 드러내고 토악질나옵니다
9980,1,"각 캐릭터에 한국, 북한, 미국, 일본, 중국의 국제정세에 대한 태도를 반영한 상징들이 엿보여서 흥미로웠습니다!"
9981,0,그냥 좌파들을 위한 좌파미화 영화임. 북찬양하는것도 정도가 있어야지 아주 대놓고 북한찬양하고 있음.
9982,1,보면서 계속 웃었어요ㅋㅋ 이렇게 한북미 친해지면 얼마나 좋을까요?
9983,0,와우다 와우
9984,1,독도!!!
9985,1,현실을 적절히 반영한 수작.단역들의 연기가 조금 아쉽지만 잠수함전의 긴장감은 잘 살렸다.미국/중국/일본 국민들이 이 영화를 보면 어떤 감상일지 정말 궁금하다.
9986,0,북한 말나오니 안볼겁니다 좌파정치영화딱여기까지
9987,0,#친북 #반미 #반일  #2020년최악의영화 #북조선이그리좋으면북으로가라
9988,1,영화를 보면서 우리의 현실이 참 슬프다는걸 느꼈다
9989,1,그냥 만화보는 느낌 기대접고 보세요
9990,0,지금까지봤던영화중최악입니다..세상에평점달은것도처음이예요ㅡㅡ2시간이진짜너무아까워요.하ㅡㅡ
9991,0,한국인임에도 공감이 1도 안됨통일의 현실성이없음을 알리는게 의도였다면 감독은 성공한거임
9992,1,
9993,1,
9994,0,김정은 미화가 너무잘됬음
9995,0,영화 요약: 반일+친북+음모론. 제국주의 민족주의와 같은 오래된 이념들로 총무장
9996,0,유연석 곽도원이 하드캐리
9997,0,평점 밸런스  재미를 떠나서 개연성 좀
9998,0,수준이하 졸작으로 필름이 아까웠다
9999,1,
10000,0,일단 평점을 보고 극장 말고 집에서 봄. 보고나서 마누라한테 욕 열라 먹었음. 근데 먹을만 함.. 진짜 이게 무슨 영화인지... 스릴 감동 전혀 없고..1편과 비교하면 이건 완전 삼류영화임.. 나중에 무료로 나오면 ...
10001,0,머죠? 머가 잘못된거죠?
10002,0,보다보면 킬링타임으로 죽이고 있는 시간까지 아깝고 이게 2020년대 영화가 맞나 싶을정도로 지나치게 뻔뻔한 거의 대놓고 친정부 영화..
10003,0,좌파들의 상상력이 가득담긴 눈쌀 찌푸려지던 영화북한은 우리의 적이다 정신차리자..
10004,1,강철비2 아니였다면 더 호평받았을듯 ㅎㅎㅎ
10005,0,정치적관점 싹빼고 작품만봐도 어이가없다감철비1도 이정도는 아니었다
10006,0,"""역대급 망작이다..""라는 말을... 5번이상 하면서 봤다"
10007,0,보다가 나만재미없나 해서 검색했는데 아니었구나..루즈하고 진부하기 짝이없구나..
10008,0,진짜 시나리오랑 인물설정 최악..+ 이해할 수 없는 개그코드감독님.. 힘들게 공부한건 알겠는데 너무 영화에 다 넣으신거같아요.. 노잼입니다무슨 상황설정만 한시간을 넘게 합니까..
10009,0,왜 세월은 지났는데.. 영화가 발전이 없지? 정치색을 떠나서 그냥 작품성이 없는영화. 배우들과 제작비가 너무아깝다.
10010,0,미국은 그냥 개 ㅂㅅ나라로 묘사 감독이 아주 정권의 개구나
10011,0,다큐멘터리 보는줄 삽노잼
10012,1,스포일러가 포함된 감상평입니다. 감상평 보기 와우 홀리 멋은 있네여ㅋㅋㅋ
10013,1,"동북아 정세가 사실적으로 드러나 있고, 현실과 이상이 잘 조화된 영화. 신정근의 연기가 압도적."
10014,1,"고증에 철저 했던 잠수함 씬와이어 , 엑스자의 일본잠수함 , 심해전 등등멋졌습니다"
10015,0,정말 노대통령때까진 인간적이고 좋았다.그립다..나의 우상 비트의 우성형이 판단미스하신것 같아 맘이 넘 아프다. 그리고 조선족과 현정권에 진심 토를 보낸다. 우웩~~무슨 북한 사상교육 영화인줄
10016,0,"이건 뭐.. 돈이아깝다.. 상영작 볼게 없어서 봤더니만 감동도, 연출력도 없고 정우성은 대놓고 성향이 누구 따라하는것 같은데;;"
10017,1,"아주 좋은 스토리에요.  여전히 한반도가 전쟁에 중심지라는것을 또 다시 설명해 주는 내용이고,  일본 중국 미국이 한반도를 갖고 전쟁 시나리오를 펼칠수 있다는 내용 감명 깊게 받습니다.  국방력은 강화해야되고 이 땅..."
10018,0,최악의 영화. 1점도 주고싶지 않음.
10019,0,그냥 문재앙을 위한 문재앙을 위해 만든 영화내그냥 서울 에 북한 핵맞고 민족 자멸하자아주 쓰래기 영화구만
10020,1,볼만했어요 근데 변호인보다는 덜한 감동ㅋㅋ 변호인만보고 너무기대했나봐요 그래두 영화자체만놓고보면 잼써요.
10021,1,처음엔 약간 지루했지만 잠수함 추격신과 부함장 진두쥐휘는 너무너무 멋있었습니다.영화처럼 평화가 오면좋겠습니다^^
10022,0,이건 그냥 북한에서 김정은 찬양 영화만찍듯 문재앙 선전 선동  수준인데?  나라꼬라지 수준 ㅋㅋ남베트남이 미군이 지원해준 전투기 한번 못띄워보고  북베트남에 먹혀 공산주의된게 정치 경제 문화전반에 아우르는 간첩들 때...
10023,0,"잠수함 액션인지 국제정세를 보여줄려는 영화인지 답도 없음 돈,시간, 배우가 아까운 영화"
10024,0,핵노잼감독의 정치색은 붉음
10025,1,이 영화를 불편해 하는 종자들은 토착왜구와 진짜왜구 뿐이 없는 듯
10026,1,기대안하고 봤는데 너무 재밌었네요
10027,1,잠수함씬 굳. 연기는 부함장이 굳.감독의 메시지 때문에 무겁지 않게 적당히 균형을 잡으려 했나봅니다. 영화가 아닌 메시지가 불편한 것들이 많을 영홥니다. 뻔한 반응이 예상됨에도 밀어붙인 감독의 뚝심에 찬사를 보냅니다...
10028,0,이런 게 진짜 조작이지; 관람객 평점이 8이 넘다니 ㄷㄷ. 미안하지도 않습니까. 출구조사를 한 거야? 4점짜리 영화를 무슨 의도로 8점으로 만들어 놓은건지. 참나. 어처구니가 없어요.
10029,0,"평소 정치드라마,풍자,블랙코미디적인 요소들 좋아하는 진보적 성향의 관람객이 봐도 심하게 재미없음. 이딴걸 평점 높게 주는 사람들이랑 평론가들은 알바이거나 돈받아 쳐먹었는지 합리적으로 의심해볼만 함. 평론가들이 블랙코..."
10030,0,c 급
10031,1,일베충 왜구쓰레기들 별점 테러중  지네나라 지킬라고 OOO들
10032,1,우리나라 친일파와 미통당이 싫어합니다. 그래서 너무 좋습니다
10033,1,완벽한 고증을 통한 깔끔한 영화 재미있게 잘 봤습니다.
10034,0,엉성한 스토리...이걸 영화라고 만든건지...최근 영화중 최악인 듯~~~
10035,0,이건  증말 시간  아깝다  연기만 볼거있다
10036,1,하도 나쁜 평이 많아서 봤습니다생각보단 나쁘지 않았지만 미국대통령을 너무 가벼운 케릭으로 잡은듯 ㅋㅋ 영화는 영화로 보면 좋을 듯 생각보단 잼났었고 잠수함씬 멋졌어요
10037,1,미래적 희망을 품은 메시지가 좋았다. 생각보다 재미있었다.
